host,dopant,content,T10,T50,T90,Width,Sharpness,Tp,Selected,Description
GST,"Zn,ZnO","4%,1%",60.40179263219491,176.9343150672099,179.82986591325766,119.42807328106275,7.510143554722647,180.36036036036037,False,"GST doped with Zn at 4%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and ZnO at 1%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Zn,SiO2","1%,1%",110.5852064433958,152.317990382941,152.55368816667877,41.96848172328296,7.099125667335839,152.61261261261262,False,"GST doped with Zn at 1%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and SiO2 at 1%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Zn,SiO2","1%,4%",110.725997869579,153.46594074217916,153.7922872475356,43.06628937795659,6.382010553013993,153.45345345345345,False,"GST doped with Zn at 1%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and SiO2 at 4%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Zn,SiO2","2%,3%",150.37675030392526,153.61206881334863,153.82151286176926,3.444762557844001,7.029685010932155,153.45345345345345,False,"GST doped with Zn at 2%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and SiO2 at 3%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Zn,SiO2","3%,2%",147.29309469098382,178.43885506896945,178.63071395673722,31.337619265753403,6.757429929998267,178.25825825825825,False,"GST doped with Zn at 3%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and SiO2 at 2%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Zn,SiO2","4%,1%",151.58718555945418,179.25963179591457,179.46754197479893,27.88035641534475,6.372134900288369,180.36036036036037,True,"GST doped with Zn at 4%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and SiO2 at 1%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Zn,Al2O3","1%,1%",59.37343295393624,152.08910223755885,153.52536036593585,94.15192741199962,6.675363571911518,153.8738738738739,False,"GST doped with Zn at 1%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and Al2O3 at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Zn,Al2O3","1%,4%",59.005556602523015,152.1351828954058,154.13441047849153,95.12885387596852,7.2975716760793325,153.8738738738739,False,"GST doped with Zn at 1%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and Al2O3 at 4%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Zn,Al2O3","2%,3%",59.00383218479967,152.48821487506393,154.17163451582755,95.16780233102787,6.545087383032985,153.8738738738739,False,"GST doped with Zn at 2%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and Al2O3 at 3%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Zn,Al2O3","3%,2%",59.876690092163855,176.7952880695159,178.91846621878736,119.0417761266235,6.149982456682158,178.6786786786787,False,"GST doped with Zn at 3%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and Al2O3 at 2%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Zn,Al2O3","4%,1%",58.69811621707337,179.28777417970008,188.2250781457965,129.52696192872313,6.563363243059275,194.65465465465465,False,"GST doped with Zn at 4%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and Al2O3 at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Zn,In2Se3","1%,1%",135.26813590938343,151.5344740978592,151.72431223698962,16.456176327606187,9.961548118597431,151.77177177177177,True,"GST doped with Zn at 1%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and In2Se3 at 1%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"Zn,In2Se3","1%,4%",131.55708290441365,151.93130764311047,152.14001528237628,20.582932377962635,9.826303893328395,152.1921921921922,True,"GST doped with Zn at 1%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and In2Se3 at 4%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"Zn,In2Se3","2%,3%",63.79297287881405,151.61626430613208,152.08891838302483,88.29594550421078,6.935086739189455,152.1921921921922,False,"GST doped with Zn at 2%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and In2Se3 at 3%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"Zn,In2Se3","3%,2%",64.87901021203959,176.1730448632006,176.49587023390202,111.61686002186244,6.188167374260599,176.57657657657657,False,"GST doped with Zn at 3%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and In2Se3 at 2%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"Zn,In2Se3","4%,1%",109.00665347577936,175.89607853061477,176.1041406310483,67.09748715526894,6.049620720977975,175.73573573573574,False,"GST doped with Zn at 4%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 and In2Se3 at 1%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"Al,C","1%,1%",65.04985173534583,151.40307642176626,151.69803270177127,86.64818096642544,9.545607525196708,151.35135135135135,False,"GST doped with Al at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and C at 1%. C (Carbon): Period 2, Z=6, M=12.01, Block p, Ox.states [-4,4], Ionic radius: -8.0 pm, charge=4, coord=III, EN: 2.55 (resistance)"
GST,"Al,C","1%,4%",149.25478380957193,151.5262434600697,151.72266610943174,2.4678822998598093,9.689928880980425,151.77177177177177,False,"GST doped with Al at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and C at 4%. C (Carbon): Period 2, Z=6, M=12.01, Block p, Ox.states [-4,4], Ionic radius: -8.0 pm, charge=4, coord=III, EN: 2.55 (resistance)"
GST,"Al,C","2%,3%",65.07649532686908,151.41989157665284,151.70139573274855,86.62490040587947,7.678471559786107,151.35135135135135,False,"GST doped with Al at 2%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and C at 3%. C (Carbon): Period 2, Z=6, M=12.01, Block p, Ox.states [-4,4], Ionic radius: -8.0 pm, charge=4, coord=III, EN: 2.55 (resistance)"
GST,"Al,C","3%,2%",91.26191375883577,177.06520050194027,177.34697403432256,86.08506027548678,6.846215535227394,178.25825825825825,False,"GST doped with Al at 3%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and C at 2%. C (Carbon): Period 2, Z=6, M=12.01, Block p, Ox.states [-4,4], Ionic radius: -8.0 pm, charge=4, coord=III, EN: 2.55 (resistance)"
GST,"Al,C","4%,1%",123.64892412607966,159.0792331150809,159.28731809448809,35.63839396840842,5.924863227577504,158.91891891891893,False,"GST doped with Al at 4%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and C at 1%. C (Carbon): Period 2, Z=6, M=12.01, Block p, Ox.states [-4,4], Ionic radius: -8.0 pm, charge=4, coord=III, EN: 2.55 (resistance)"
GST,"Al,N","1%,1%",98.77937999963598,152.3196488366542,152.55401985742142,53.774639857785445,6.486132610927793,152.61261261261262,False,"GST doped with Al at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and N at 1%. N (Nitrogen): Period 2, Z=7, M=14.01, Block p, Ox.states [-3,3,5], Ionic radius: 146.0 pm, charge=-3, coord=IV, EN: 3.04 (resistance)"
GST,"Al,N","1%,4%",149.99744103314563,152.36119204144464,152.56232849837943,2.564887465233795,6.622995572779281,152.61261261261262,False,"GST doped with Al at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and N at 4%. N (Nitrogen): Period 2, Z=7, M=14.01, Block p, Ox.states [-3,3,5], Ionic radius: 146.0 pm, charge=-3, coord=IV, EN: 3.04 (resistance)"
GST,"Al,N","2%,3%",149.83637297202156,152.35461989561992,152.5610140692145,2.7246410971929436,6.274866492295008,152.1921921921922,False,"GST doped with Al at 2%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and N at 3%. N (Nitrogen): Period 2, Z=7, M=14.01, Block p, Ox.states [-3,3,5], Ionic radius: 146.0 pm, charge=-3, coord=IV, EN: 3.04 (resistance)"
GST,"Al,N","3%,2%",97.74097125755125,178.4340791416436,178.62975877127207,80.88878751372081,6.470306167910241,178.25825825825825,False,"GST doped with Al at 3%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and N at 2%. N (Nitrogen): Period 2, Z=7, M=14.01, Block p, Ox.states [-3,3,5], Ionic radius: 146.0 pm, charge=-3, coord=IV, EN: 3.04 (resistance)"
GST,"Al,N","4%,1%",151.12661632316934,191.44680028007593,191.658729425385,40.53211310221565,7.409773851334973,195.0750750750751,False,"GST doped with Al at 4%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and N at 1%. N (Nitrogen): Period 2, Z=7, M=14.01, Block p, Ox.states [-3,3,5], Ionic radius: 146.0 pm, charge=-3, coord=IV, EN: 3.04 (resistance)"
GST,"Al,O","1%,1%",95.50638721488889,151.50311274313395,151.71803996604464,56.21165275115575,6.963180952608763,151.35135135135135,False,"GST doped with Al at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and O at 1%. O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Al,O","2%,3%",142.9280048033723,151.52708512810875,151.72283444303955,8.794829639667256,9.714214016557381,151.35135135135135,True,"GST doped with Al at 2%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and O at 3%. O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Al,O","3%,2%",123.40552440566894,178.4414882716846,178.63124059728025,55.22571619161131,6.409687108457721,178.25825825825825,False,"GST doped with Al at 3%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and O at 2%. O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Al,O","4%,1%",65.12492228571249,171.08533950657838,180.69048426470042,115.56556197898793,8.82185856955097,182.04204204204206,False,"GST doped with Al at 4%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and O at 1%. O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Al,As","1%,1%",110.5703650134716,151.5256702653126,151.72255147048034,41.15218645700874,9.02089358493051,151.35135135135135,False,"GST doped with Al at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and As at 1%. As (Arsenic): Period 4, Z=33, M=74.92, Block p, Ox.states [-3,3,5], Ionic radius: 33.5 pm, charge=5, coord=IV, EN: 2.18 (resistance)"
GST,"Al,As","1%,4%",110.31276796182537,151.52634746327195,151.72268691007218,41.40991894824681,6.91482368364131,151.35135135135135,False,"GST doped with Al at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and As at 4%. As (Arsenic): Period 4, Z=33, M=74.92, Block p, Ox.states [-3,3,5], Ionic radius: 33.5 pm, charge=5, coord=IV, EN: 2.18 (resistance)"
GST,"Al,As","2%,3%",110.52339643439082,151.52783612106552,151.72298464163092,41.1995882072401,8.637159088502363,151.35135135135135,False,"GST doped with Al at 2%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and As at 3%. As (Arsenic): Period 4, Z=33, M=74.92, Block p, Ox.states [-3,3,5], Ionic radius: 33.5 pm, charge=5, coord=IV, EN: 2.18 (resistance)"
GST,"Al,As","3%,2%",104.20336575711295,178.4411488118461,178.63117270531257,74.42780694819962,6.226123637878677,178.25825825825825,False,"GST doped with Al at 3%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and As at 2%. As (Arsenic): Period 4, Z=33, M=74.92, Block p, Ox.states [-3,3,5], Ionic radius: 33.5 pm, charge=5, coord=IV, EN: 2.18 (resistance)"
GST,"Al,As","4%,1%",106.36223959115524,156.5502737001854,156.76350819349096,50.40126860233572,7.806881900081674,176.15615615615616,False,"GST doped with Al at 4%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and As at 1%. As (Arsenic): Period 4, Z=33, M=74.92, Block p, Ox.states [-3,3,5], Ionic radius: 33.5 pm, charge=5, coord=IV, EN: 2.18 (resistance)"
GST,"Al,In","1%,1%",95.7148261051677,151.5273673003995,151.72289087749772,56.008064772330016,6.8355098624586255,151.35135135135135,False,"GST doped with Al at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and In at 1%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78 (resistance)"
GST,"Al,In","1%,4%",95.75627644059259,151.5280183857327,151.72302109456433,55.966744653971745,6.248882362037856,151.35135135135135,False,"GST doped with Al at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and In at 4%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78 (resistance)"
GST,"Al,In","2%,3%",84.32117954317147,151.51114822373728,151.71964706216528,67.39846751899381,8.098928587181813,151.35135135135135,False,"GST doped with Al at 2%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and In at 3%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78 (resistance)"
GST,"Al,In","3%,2%",64.85748514507937,112.19154357209975,176.87889940429602,112.02141425921666,12.635325760883196,176.996996996997,False,"GST doped with Al at 3%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and In at 2%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78 (resistance)"
GST,"Al,In","4%,1%",91.81459241627248,153.60845417541344,153.82078993418222,62.00619751790974,6.936146055395888,153.45345345345345,False,"GST doped with Al at 4%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and In at 1%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78 (resistance)"
GST,"Al,Se","1%,1%",99.70752706485759,150.63218452647442,150.8711816500401,51.16365458518253,7.36009749897207,150.93093093093094,False,"GST doped with Al at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and Se at 1%. Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"Al,Se","1%,4%",131.95031205464872,150.67615674966743,150.87997609467865,18.929664040029934,7.45437445799484,150.93093093093094,True,"GST doped with Al at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and Se at 4%. Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"Al,Se","2%,3%",63.38589339174995,149.51713433509687,150.80718760968753,87.42129421793757,6.164195514101362,150.93093093093094,False,"GST doped with Al at 2%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and Se at 3%. Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"Al,Se","3%,2%",130.53000584971977,178.44170394425674,178.6312837317947,48.101277882074925,10.826716727428611,178.25825825825825,False,"GST doped with Al at 3%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and Se at 2%. Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"Al,Se","4%,1%",131.57158775089223,154.88074796198714,155.08425770050593,23.512669949613695,9.818198431071998,153.03303303303304,True,"GST doped with Al at 4%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and Se at 1%. Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"Al,TiO2","1%,1%",150.1613319784947,153.21325777908098,153.40541431857935,3.2440823400846455,6.8178347239187715,153.03303303303304,False,"GST doped with Al at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and TiO2 at 1%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Al,TiO2","1%,4%",150.21447604106464,153.21453603945966,153.40566997065508,3.1911939295904403,6.184372609085486,153.03303303303304,False,"GST doped with Al at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and TiO2 at 4%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Al,TiO2","2%,3%",150.15434966620708,153.21214941975444,153.40519264671403,3.2508429805069454,9.332132938818456,153.03303303303304,False,"GST doped with Al at 2%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and TiO2 at 3%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Al,TiO2","3%,2%",176.04365202850354,179.67681578858955,179.8873151096703,3.843663081166767,6.4573884309850484,179.51951951951952,False,"GST doped with Al at 3%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and TiO2 at 2%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Al,TiO2","4%,1%",151.45539287003456,258.7311414951545,258.9294114822145,107.47401861217995,5.485249408206769,257.2972972972973,False,"GST doped with Al at 4%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and TiO2 at 1%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"Al,ZnO","1%,1%",60.486854878932085,151.40589630417125,151.69859667825224,91.21174179932015,7.030136317364521,151.77177177177177,False,"GST doped with Al at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61 and ZnO at 1%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
